customer_id,signup_date,age_group,gender,city_tier,device_type,preferred_category,tenure_days,total_orders,avg_order_value,days_since_last_order,return_rate,discount_usage_rate,email_open_rate,app_sessions_month,support_tickets,rating_avg,category_diversity,received_discount_offer,received_loyalty_points,received_free_shipping,churn_score,churned
CUST_07762,2022-08-29,35-44,Male,1,Desktop,Grocery,1331,5,4405.04,19,0.0293,0.6515,0.1773,6,1,4,6,0,0,0,0.2341,0
CUST_07763,2022-12-21,18-24,Female,1,Desktop,Fashion,1217,14,1452.32,36,0.0731,0.1295,0.2799,1,0,2,1,0,0,0,0.2817,0
CUST_07764,2023-08-12,25-34,Male,2,Desktop,Home,983,12,606.33,5,0.1099,0.2798,0.1316,1,0,4,5,1,0,0,0.1334,0
CUST_07765,2022-06-29,35-44,Female,1,Tablet,Grocery,1392,7,1534.64,8,0.1847,0.2964,0.1811,1,2,5,5,1,1,0,0.3757,0
CUST_07766,2022-03-07,18-24,Male,2,Desktop,Fashion,1506,5,3923.89,6,0.1622,0.122,0.3402,7,2,3,6,0,0,1,0.4065,0
CUST_07767,2022-12-14,18-24,Male,3,Mobile,Electronics,1224,8,1913.16,31,0.0275,0.0736,0.1115,3,0,5,2,0,0,1,0.35,0
CUST_07768,2022-06-20,18-24,Female,3,Desktop,Electronics,1401,7,6248.79,18,0.0653,0.5397,0.2062,3,0,5,2,0,0,0,0.3499,0
CUST_07769,2023-04-19,55+,Female,2,Mobile,Home,1098,9,815.4,78,0.1757,0.1458,0.0163,10,0,3,6,0,0,1,0.3817,0
CUST_07770,2023-06-18,25-34,Female,2,Mobile,Fashion,1038,5,2749.92,10,0.2235,0.3842,0.0926,24,0,2,1,0,0,0,0.3848,0
CUST_07771,2023-01-02,55+,Male,1,Desktop,Electronics,1205,7,1171.15,46,0.0044,0.1658,0.3927,5,0,1,4,0,0,0,0.4304,0
CUST_07772,2022-04-17,25-34,Male,3,Mobile,Electronics,1465,4,355.7,35,0.0644,0.1294,0.2854,3,0,5,5,0,0,0,0.4072,0
CUST_07773,2023-03-15,45-54,Female,2,Mobile,Fashion,1133,12,824.83,1,0.151,0.508,0.2142,10,0,5,3,1,1,0,0.1648,0
CUST_07774,2022-08-15,25-34,Female,2,Desktop,Grocery,1345,5,525.99,16,0.0919,0.4813,0.2973,2,1,2,1,0,0,0,0.338,0
CUST_07775,2023-03-20,35-44,Female,2,Tablet,Electronics,1128,6,1370.15,7,0.0522,0.3734,0.1172,5,0,4,6,0,0,0,0.3363,0
CUST_07776,2023-03-18,45-54,Male,2,Tablet,Electronics,1130,4,1150.53,16,0.0215,0.5633,0.0723,2,1,3,2,1,0,0,0.3288,0
CUST_07777,2023-01-31,45-54,Female,2,Desktop,Home,1176,8,2268.6,10,0.3212,0.5286,0.1285,10,1,4,2,1,0,0,0.3676,0
CUST_07778,2023-12-29,45-54,Female,2,Tablet,Grocery,844,5,738.17,56,0.0406,0.4466,0.1892,7,0,5,6,0,0,0,0.2111,0
CUST_07779,2023-08-04,45-54,Male,2,Desktop,Electronics,991,1,918.28,157,0.2698,0.0457,0.4324,2,0,3,5,1,0,0,0.5453,0
CUST_07780,2022-03-25,25-34,Female,3,Mobile,Grocery,1488,12,2042.58,10,0.1043,0.4627,0.3805,5,0,5,4,0,1,1,0.2614,0
CUST_07781,2023-09-07,35-44,Male,2,Mobile,Fashion,957,3,2354.91,61,0.3345,0.0783,0.1677,10,1,4,2,0,1,0,0.4888,1
CUST_07782,2023-07-05,35-44,Male,1,Mobile,Home,1021,3,2524.29,1,0.1183,0.1137,0.1042,6,0,5,6,1,1,0,0.3151,0
CUST_07783,2022-01-13,45-54,Male,2,Mobile,Fashion,1559,4,347.54,3,0.08,0.2958,0.5183,7,1,4,6,1,1,0,0.2878,0
CUST_07784,2023-11-24,25-34,Female,3,Desktop,Electronics,879,7,4594.77,18,0.4023,0.2614,0.3104,9,0,5,5,1,0,0,0.4234,1
CUST_07785,2023-05-08,55+,Male,1,Mobile,Grocery,1079,14,883.62,10,0.2305,0.0774,0.3722,6,0,3,4,0,0,0,0.4067,1
CUST_07786,2022-09-25,35-44,Female,3,Desktop,Electronics,1304,3,2169.83,9,0.3779,0.0611,0.1058,1,0,5,4,0,0,0,0.4295,0
CUST_07787,2023-06-09,35-44,Male,2,Desktop,Grocery,1047,3,2079.18,14,0.2117,0.1796,0.1735,3,1,4,5,0,0,0,0.4207,0
CUST_07788,2022-04-30,25-34,Male,2,Mobile,Sports,1452,4,1322.97,63,0.0357,0.602,0.2973,4,1,3,4,0,1,0,0.3812,0
CUST_07789,2022-12-19,25-34,Male,3,Mobile,Fashion,1219,1,1882.01,6,0.2544,0.257,0.2047,2,2,4,3,1,0,1,0.4647,0
CUST_07790,2022-02-26,35-44,Female,3,Desktop,Grocery,1515,4,1339.97,14,0.1577,0.3985,0.1324,1,2,3,1,1,0,0,0.4703,0
CUST_07791,2022-02-09,35-44,Male,3,Desktop,Electronics,1532,9,1322.43,61,0.0324,0.1114,0.2733,6,0,3,5,0,0,1,0.4832,1
CUST_07792,2022-12-02,55+,Male,1,Mobile,Grocery,1236,12,6772.42,65,0.0254,0.1516,0.335,4,0,4,3,0,0,0,0.3904,0
CUST_07793,2023-10-02,35-44,Male,1,Tablet,Electronics,932,7,1664.87,1,0.0177,0.1286,0.1934,4,0,4,1,0,0,1,0.3499,0
CUST_07794,2022-06-22,35-44,Male,2,Mobile,Fashion,1399,6,5009.81,20,0.0632,0.234,0.1879,1,0,3,2,0,0,1,0.405,0
CUST_07795,2023-07-01,45-54,Male,3,Mobile,Sports,1025,9,2176.64,23,0.032,0.3787,0.1819,3,0,5,5,0,0,0,0.3677,0
CUST_07796,2022-09-16,35-44,Male,3,Desktop,Electronics,1313,6,4902.55,147,0.1208,0.0726,0.278,4,0,4,3,0,1,1,0.4362,1
CUST_07797,2023-06-01,35-44,Male,1,Mobile,Sports,1055,3,2308.84,44,0.4021,0.2063,0.0087,2,1,4,4,1,0,0,0.4912,1
CUST_07798,2023-12-31,25-34,Female,1,Desktop,Grocery,842,1,1229.09,9,0.0092,0.3061,0.2357,3,0,1,3,1,0,0,0.428,0
CUST_07799,2023-06-07,25-34,Male,3,Desktop,Electronics,1049,10,1691.3,14,0.1075,0.3037,0.157,6,0,4,3,0,1,0,0.3544,0
CUST_07800,2022-04-27,35-44,Female,2,Desktop,Electronics,1455,3,2009.39,47,0.0256,0.2023,0.4967,5,1,3,3,0,0,1,0.3695,0
CUST_07801,2022-07-03,45-54,Male,2,Mobile,Beauty,1388,12,2901.47,44,0.1793,0.1817,0.5622,2,1,3,5,0,0,1,0.2999,0
CUST_07802,2022-04-26,25-34,Male,3,Desktop,Beauty,1456,9,881.08,2,0.0821,0.3277,0.5008,2,1,2,2,0,1,0,0.2899,0
CUST_07803,2022-06-11,25-34,Female,1,Mobile,Beauty,1410,5,1836.85,69,0.335,0.2481,0.4348,2,1,4,5,1,0,0,0.4864,0
CUST_07804,2023-08-02,35-44,Female,1,Mobile,Beauty,993,7,2663.01,58,0.266,0.397,0.1257,4,0,4,1,1,0,0,0.4194,0
CUST_07805,2023-12-13,18-24,Female,3,Mobile,Fashion,860,3,836.02,13,0.1505,0.1506,0.2298,4,0,5,1,1,0,0,0.4488,1
CUST_07806,2023-06-27,35-44,Male,1,Mobile,Electronics,1029,19,3429.45,11,0.222,0.0272,0.2352,4,0,5,4,0,0,1,0.2451,0
CUST_07807,2023-08-10,35-44,Female,1,Desktop,Grocery,985,14,1399.88,6,0.018,0.1485,0.0813,2,0,4,4,1,1,0,0.2233,0
CUST_07808,2022-08-25,25-34,Female,1,Mobile,Grocery,1335,8,11920.5,23,0.1132,0.0845,0.4577,2,0,5,3,0,0,0,0.3337,0
CUST_07809,2022-03-07,45-54,Female,2,Mobile,Beauty,1506,4,966.97,19,0.1726,0.4186,0.0935,13,1,4,3,0,0,1,0.3766,0
CUST_07810,2022-03-11,35-44,Female,1,Desktop,Fashion,1502,4,4722.11,1,0.3327,0.3017,0.1341,2,1,1,1,1,0,0,0.455,0
CUST_07811,2023-03-23,35-44,Male,2,Desktop,Electronics,1125,11,933.57,78,0.0665,0.1276,0.239,2,0,3,3,1,0,0,0.372,0
CUST_07812,2023-02-20,25-34,Male,3,Desktop,Sports,1156,6,2105.09,16,0.2543,0.1873,0.1994,3,0,4,3,0,0,1,0.3777,1
CUST_07813,2023-06-16,25-34,Female,1,Desktop,Sports,1040,1,6323.97,7,0.5309,0.6526,0.2,4,0,5,3,0,0,0,0.3339,0
CUST_07814,2023-03-17,45-54,Male,3,Mobile,Home,1131,7,528.64,26,0.0822,0.2816,0.0119,2,2,4,1,0,0,0,0.5172,0
CUST_07815,2023-04-09,25-34,Female,1,Mobile,Fashion,1108,9,816.41,69,0.0414,0.1852,0.1853,1,0,1,1,1,1,0,0.3202,0
CUST_07816,2023-01-31,25-34,Male,1,Mobile,Electronics,1176,5,436.99,69,0.3107,0.1628,0.0661,4,0,4,6,0,0,0,0.3605,0
CUST_07817,2023-12-12,25-34,Female,2,Desktop,Grocery,861,3,2376.73,16,0.1281,0.2952,0.5164,0,0,5,1,0,1,0,0.3694,0
CUST_07818,2023-07-05,25-34,Male,3,Desktop,Grocery,1021,4,2604.46,40,0.0295,0.1088,0.1937,0,1,3,6,0,0,0,0.3817,0
CUST_07819,2023-10-19,25-34,Male,3,Mobile,Electronics,915,6,1179.85,48,0.0622,0.143,0.087,4,0,3,3,1,0,1,0.4512,0
CUST_07820,2023-07-11,25-34,Other,1,Desktop,Grocery,1015,5,6435.88,3,0.0729,0.3488,0.2177,3,1,4,3,1,1,0,0.331,0
CUST_07821,2023-01-30,55+,Male,1,Mobile,Fashion,1177,7,2345.42,10,0.3653,0.237,0.5102,5,0,5,4,0,0,1,0.3844,0
CUST_07822,2022-11-22,35-44,Male,3,Desktop,Electronics,1246,3,235.12,19,0.1381,0.3083,0.2412,8,0,4,3,1,0,1,0.4258,0
CUST_07823,2022-04-01,25-34,Male,1,Desktop,Grocery,1481,4,313.79,7,0.3018,0.1557,0.1315,5,0,5,5,0,0,0,0.3572,0
CUST_07824,2022-03-11,45-54,Female,2,Mobile,Fashion,1502,1,3099.88,126,0.3137,0.2237,0.0696,3,0,3,6,0,0,0,0.5596,1
CUST_07825,2022-06-15,18-24,Female,1,Desktop,Grocery,1406,9,5927.71,76,0.0625,0.6036,0.2642,5,0,4,6,0,0,0,0.3241,0
CUST_07826,2023-10-04,35-44,Female,2,Desktop,Electronics,930,16,488.49,76,0.2084,0.2757,0.1367,6,0,5,1,0,0,0,0.3603,0
CUST_07827,2022-08-02,25-34,Female,2,Mobile,Fashion,1358,9,360.22,53,0.2167,0.3822,0.2381,2,0,3,6,1,0,0,0.3303,0
CUST_07828,2023-08-24,18-24,Male,2,Mobile,Sports,971,2,2470.59,144,0.0415,0.1728,0.4394,6,1,4,4,1,0,0,0.5156,0
CUST_07829,2022-12-01,45-54,Male,3,Mobile,Beauty,1237,14,862.85,42,0.0342,0.0685,0.3038,5,0,5,2,1,0,0,0.2625,0
CUST_07830,2023-01-04,25-34,Male,1,Mobile,Sports,1203,4,2585.62,2,0.1117,0.2053,0.4858,0,1,5,3,1,1,0,0.3399,0
CUST_07831,2023-08-07,45-54,Female,2,Mobile,Beauty,988,6,1163.23,194,0.053,0.3088,0.2639,9,0,4,5,0,0,1,0.4194,0
CUST_07832,2023-11-08,25-34,Female,2,Mobile,Beauty,895,7,7027.14,12,0.1506,0.2598,0.303,1,0,3,5,1,0,0,0.2835,0
CUST_07833,2022-02-18,18-24,Male,1,Mobile,Sports,1523,4,1872.81,48,0.1831,0.5322,0.0082,4,0,4,6,1,0,0,0.4539,0
CUST_07834,2022-02-21,35-44,Male,1,Mobile,Electronics,1520,7,2136.38,3,0.1241,0.0837,0.319,7,0,4,4,0,0,0,0.4035,0
CUST_07835,2022-10-16,35-44,Male,1,Desktop,Fashion,1283,12,1965.94,47,0.1063,0.4519,0.2396,12,0,3,3,0,1,0,0.3373,0
CUST_07836,2023-09-18,25-34,Male,1,Mobile,Home,946,8,2223.71,121,0.1316,0.4963,0.1517,1,1,3,1,1,0,0,0.4375,0
CUST_07837,2022-08-27,25-34,Male,3,Mobile,Electronics,1333,3,3187.15,8,0.3865,0.402,0.1276,3,0,1,5,0,0,0,0.4671,0
CUST_07838,2022-05-13,18-24,Male,2,Mobile,Beauty,1439,5,5088.5,16,0.0521,0.1596,0.066,3,0,4,5,0,0,0,0.3654,0
CUST_07839,2022-06-15,55+,Male,2,Mobile,Beauty,1406,4,3670.52,73,0.0708,0.2008,0.2353,2,0,2,2,1,0,0,0.4965,0
CUST_07840,2023-01-09,35-44,Female,2,Desktop,Home,1198,3,3586.5,25,0.0471,0.1984,0.3533,3,0,5,2,0,1,0,0.284,0
CUST_07841,2023-01-08,18-24,Male,2,Mobile,Sports,1199,4,1746.65,22,0.159,0.0551,0.4936,15,0,4,2,0,0,1,0.384,0
CUST_07842,2023-04-23,45-54,Female,2,Tablet,Beauty,1094,9,1113.78,25,0.1512,0.2445,0.3888,0,0,3,2,1,0,0,0.3541,0
CUST_07843,2023-04-24,25-34,Male,2,Mobile,Beauty,1093,8,1803.63,10,0.1496,0.0375,0.1551,5,1,4,4,1,0,1,0.4021,0
CUST_07844,2023-10-12,25-34,Female,2,Desktop,Fashion,922,8,532.0,46,0.2506,0.5323,0.1732,3,0,2,4,1,0,0,0.3495,0
CUST_07845,2023-08-14,25-34,Male,1,Tablet,Fashion,981,7,1428.89,49,0.0902,0.2171,0.1328,3,0,5,5,0,0,0,0.328,0
CUST_07846,2023-11-13,35-44,Female,3,Mobile,Home,890,9,1775.92,49,0.0361,0.1845,0.3141,5,0,2,2,0,0,0,0.2971,0
CUST_07847,2023-09-27,18-24,Male,3,Desktop,Home,937,10,1313.13,6,0.0251,0.148,0.2201,4,0,4,2,0,0,1,0.3121,0
CUST_07848,2023-11-19,35-44,Male,2,Mobile,Fashion,884,8,2567.99,44,0.2343,0.0431,0.1586,5,0,5,1,0,0,0,0.408,0
CUST_07849,2022-10-27,45-54,Female,2,Mobile,Fashion,1272,7,756.58,138,0.4181,0.6007,0.2565,3,0,3,6,0,0,1,0.4204,0
CUST_07850,2022-03-23,25-34,Female,2,Desktop,Grocery,1490,5,5740.92,26,0.1632,0.0474,0.3328,3,1,5,1,0,0,0,0.4156,0
CUST_07851,2022-03-28,25-34,Male,2,Mobile,Grocery,1485,6,2666.72,3,0.2445,0.4016,0.1435,0,1,4,3,0,0,0,0.2868,0
CUST_07852,2022-08-13,25-34,Male,1,Desktop,Sports,1347,2,1063.46,23,0.2082,0.1486,0.0301,9,0,3,3,0,0,0,0.4806,1
CUST_07853,2022-01-16,35-44,Male,1,Mobile,Fashion,1556,6,1701.17,15,0.2552,0.5902,0.015,3,0,4,3,0,0,0,0.3847,0
CUST_07854,2022-12-24,55+,Female,3,Desktop,Sports,1214,4,859.49,28,0.0372,0.338,0.2807,8,0,4,6,0,0,0,0.4409,0
CUST_07855,2022-06-12,25-34,Female,2,Tablet,Beauty,1409,8,589.82,30,0.4429,0.7695,0.1814,1,0,3,3,1,0,1,0.4001,0
CUST_07856,2023-09-02,18-24,Male,1,Desktop,Home,962,7,4706.24,12,0.0786,0.4427,0.2683,2,0,4,5,0,0,0,0.2358,0
CUST_07857,2023-10-30,25-34,Male,2,Mobile,Beauty,904,9,785.0,34,0.2462,0.1039,0.3162,4,0,1,3,0,0,0,0.3523,0
CUST_07858,2023-05-29,25-34,Male,2,Mobile,Fashion,1058,6,526.39,20,0.2152,0.3059,0.1485,6,1,2,3,1,1,0,0.3052,0
CUST_07859,2022-12-16,35-44,Male,2,Tablet,Home,1222,6,1654.39,127,0.201,0.4345,0.3907,9,0,3,1,0,0,1,0.4111,0
CUST_07860,2023-11-12,18-24,Female,2,Desktop,Fashion,891,8,1880.61,6,0.6,0.1871,0.1224,1,0,4,6,0,1,0,0.401,0
CUST_07861,2023-04-09,25-34,Female,2,Mobile,Home,1108,7,851.52,20,0.0755,0.2455,0.3685,7,1,3,3,1,0,0,0.3682,0
CUST_07862,2023-01-10,35-44,Female,3,Mobile,Electronics,1197,6,1773.51,22,0.1676,0.503,0.4199,0,1,3,3,1,0,1,0.4076,1
CUST_07863,2022-04-02,25-34,Male,3,Mobile,Grocery,1480,1,5783.26,1,0.0679,0.2893,0.5278,5,0,4,5,0,0,0,0.3734,0
CUST_07864,2022-06-30,35-44,Female,3,Mobile,Electronics,1391,7,2248.09,52,0.089,0.681,0.2261,5,2,3,6,0,0,1,0.4286,0
CUST_07865,2022-10-28,18-24,Male,2,Mobile,Fashion,1271,6,4860.42,42,0.4977,0.2326,0.3963,11,0,5,1,0,0,1,0.3186,0
CUST_07866,2023-10-22,55+,Female,2,Mobile,Grocery,912,10,2735.87,45,0.2605,0.0816,0.257,6,0,4,1,0,0,0,0.3003,0
CUST_07867,2022-07-08,25-34,Female,2,Mobile,Electronics,1383,12,987.23,13,0.2304,0.1218,0.3078,5,1,3,2,1,1,0,0.3766,0
CUST_07868,2022-11-10,55+,Female,2,Tablet,Home,1258,6,1202.42,236,0.2702,0.0941,0.3271,3,0,3,4,0,1,1,0.4155,0
CUST_07869,2023-05-08,25-34,Male,3,Desktop,Beauty,1079,3,770.97,97,0.2039,0.2203,0.4831,13,0,4,6,0,1,0,0.4758,1
CUST_07870,2022-05-08,45-54,Male,1,Mobile,Sports,1444,5,1664.97,5,0.0821,0.1416,0.1074,6,2,5,6,1,1,0,0.2762,0
CUST_07871,2023-06-03,25-34,Female,3,Mobile,Home,1053,6,1196.79,127,0.3641,0.1421,0.1354,6,0,4,1,0,1,0,0.6543,1
CUST_07872,2023-03-02,35-44,Male,2,Desktop,Beauty,1146,3,4046.86,177,0.1828,0.5313,0.2229,5,0,4,3,0,0,1,0.5004,1
CUST_07873,2023-07-13,25-34,Female,1,Mobile,Fashion,1013,5,2641.16,26,0.1112,0.4226,0.0936,3,0,5,1,1,0,1,0.3547,0
CUST_07874,2023-07-19,35-44,Male,2,Mobile,Beauty,1007,10,2221.72,14,0.0552,0.3627,0.1541,2,0,4,2,0,0,0,0.3351,0
CUST_07875,2022-07-06,35-44,Male,1,Desktop,Grocery,1385,2,1105.69,84,0.0419,0.207,0.0962,3,0,5,6,1,0,0,0.3476,0
CUST_07876,2023-07-04,35-44,Male,1,Mobile,Fashion,1022,14,1002.86,65,0.2741,0.1154,0.3686,4,0,3,1,0,0,0,0.426,0
CUST_07877,2023-03-29,35-44,Male,3,Mobile,Fashion,1119,9,1954.43,32,0.3016,0.6653,0.5024,2,2,4,6,0,0,0,0.4154,0
CUST_07878,2023-04-16,18-24,Female,2,Desktop,Grocery,1101,12,3069.0,82,0.1047,0.3199,0.4528,7,0,3,1,0,0,0,0.2647,0
CUST_07879,2023-07-19,25-34,Female,1,Mobile,Fashion,1007,2,1707.65,24,0.0372,0.3318,0.1093,2,0,5,2,0,1,0,0.3749,1
CUST_07880,2022-08-12,35-44,Female,3,Mobile,Fashion,1348,8,1106.23,31,0.1596,0.2798,0.2064,1,0,3,5,0,1,1,0.4433,0
CUST_07881,2022-06-03,18-24,Male,1,Mobile,Fashion,1418,12,1000.91,58,0.143,0.1864,0.0939,8,1,3,5,0,0,0,0.3947,0
CUST_07882,2023-07-14,25-34,Male,2,Mobile,Fashion,1012,4,356.21,2,0.1601,0.21,0.1557,1,1,4,3,0,0,1,0.3434,0
CUST_07883,2022-12-17,25-34,Female,1,Desktop,Sports,1221,7,2754.14,14,0.0953,0.0395,0.1305,4,0,4,3,1,1,0,0.3998,0
CUST_07884,2022-05-27,25-34,Male,1,Desktop,Beauty,1425,7,1982.67,17,0.0033,0.3003,0.2091,2,2,3,2,0,0,0,0.3031,0
CUST_07885,2023-07-30,35-44,Female,1,Desktop,Fashion,996,2,399.67,16,0.1604,0.3993,0.4712,1,0,2,2,0,0,1,0.4299,0
CUST_07886,2022-12-15,35-44,Male,3,Desktop,Home,1223,13,1534.73,141,0.2533,0.1769,0.1216,8,1,5,5,0,1,0,0.332,0
CUST_07887,2022-07-01,55+,Female,3,Mobile,Fashion,1390,9,848.04,43,0.2244,0.0991,0.2326,3,1,1,1,0,1,0,0.4912,0
CUST_07888,2023-09-29,25-34,Female,3,Mobile,Grocery,935,1,3094.63,3,0.0683,0.5736,0.3502,6,0,5,6,0,0,0,0.2641,0
CUST_07889,2022-06-28,55+,Male,2,Mobile,Grocery,1393,12,834.05,18,0.3212,0.3341,0.0754,5,1,3,5,0,1,0,0.3991,1
CUST_07890,2022-02-08,35-44,Female,2,Mobile,Electronics,1533,4,341.06,7,0.1951,0.2582,0.2391,2,0,5,2,0,0,0,0.2399,0
CUST_07891,2022-01-03,55+,Female,2,Mobile,Fashion,1569,6,446.16,103,0.1496,0.1519,0.3274,8,0,4,1,0,1,0,0.3679,0
CUST_07892,2022-03-05,45-54,Female,2,Desktop,Electronics,1508,15,584.37,30,0.0513,0.1691,0.0806,0,1,4,1,0,1,0,0.3362,0
CUST_07893,2022-01-29,35-44,Male,2,Mobile,Electronics,1543,6,4951.75,34,0.04,0.7212,0.4194,4,0,5,4,0,0,0,0.2641,0
CUST_07894,2023-01-07,25-34,Male,3,Mobile,Beauty,1200,8,2177.7,5,0.164,0.4283,0.1337,13,0,3,3,0,0,0,0.4413,0
CUST_07895,2023-06-07,25-34,Female,1,Desktop,Fashion,1049,16,4833.48,3,0.264,0.0971,0.3625,6,0,5,6,0,0,0,0.2618,0
CUST_07896,2022-04-07,25-34,Female,2,Mobile,Electronics,1475,6,307.35,9,0.0807,0.3683,0.4713,2,1,4,4,0,0,0,0.3282,0
CUST_07897,2023-03-18,55+,Female,2,Tablet,Beauty,1130,12,1772.03,38,0.195,0.2437,0.3006,2,1,4,2,0,0,0,0.3545,0
CUST_07898,2022-07-22,55+,Female,2,Mobile,Sports,1369,13,890.8,97,0.0602,0.2816,0.327,2,1,5,6,1,0,0,0.3282,0
CUST_07899,2023-02-15,35-44,Male,2,Mobile,Grocery,1161,7,740.88,9,0.046,0.3599,0.4012,1,1,1,5,0,0,0,0.3362,0
CUST_07900,2022-01-21,45-54,Other,2,Desktop,Home,1551,11,581.56,1,0.121,0.3496,0.4403,1,0,4,6,0,0,0,0.313,0
CUST_07901,2023-07-05,55+,Male,1,Desktop,Sports,1021,9,2445.0,11,0.1205,0.0314,0.3809,2,0,5,4,0,0,0,0.304,0
CUST_07902,2022-04-12,35-44,Female,2,Mobile,Grocery,1470,10,900.18,16,0.2737,0.0337,0.1052,9,0,4,1,0,1,0,0.4262,0
CUST_07903,2022-02-15,35-44,Male,2,Mobile,Beauty,1526,4,5212.38,3,0.312,0.2261,0.3799,2,0,3,2,0,0,1,0.4951,1
CUST_07904,2022-03-07,25-34,Male,2,Mobile,Fashion,1506,4,471.74,4,0.2944,0.0964,0.1261,4,0,5,4,1,1,0,0.4335,0
CUST_07905,2023-08-26,25-34,Male,3,Mobile,Grocery,969,5,3638.86,28,0.0164,0.2453,0.1447,5,0,3,1,1,0,0,0.3693,1
CUST_07906,2022-06-13,18-24,Female,2,Desktop,Home,1408,3,1975.53,38,0.1929,0.6348,0.4314,7,1,4,1,0,0,0,0.3971,0
CUST_07907,2022-04-21,25-34,Female,1,Mobile,Beauty,1461,9,1748.92,65,0.271,0.3343,0.0809,5,0,4,6,1,0,0,0.4285,0
CUST_07908,2022-12-04,35-44,Female,1,Mobile,Fashion,1234,4,1026.55,6,0.3765,0.3249,0.1681,2,0,3,4,0,0,0,0.417,1
CUST_07909,2022-05-03,25-34,Male,1,Desktop,Home,1449,13,4433.26,81,0.1431,0.2525,0.1591,3,0,5,2,0,0,1,0.3018,0
CUST_07910,2023-12-06,45-54,Male,1,Tablet,Sports,867,4,1793.08,121,0.0758,0.3235,0.4244,5,0,4,1,0,0,1,0.4245,0
CUST_07911,2023-03-23,25-34,Female,2,Mobile,Electronics,1125,7,3367.97,39,0.06,0.2949,0.4117,1,0,3,2,1,1,0,0.3309,0
CUST_07912,2023-09-03,18-24,Male,2,Mobile,Beauty,961,1,2693.73,2,0.1162,0.4321,0.3393,1,1,4,6,0,0,0,0.3464,0
CUST_07913,2022-10-18,45-54,Female,2,Mobile,Home,1281,15,1462.89,13,0.0571,0.0517,0.4867,2,0,2,6,1,0,0,0.3479,0
CUST_07914,2023-11-02,35-44,Female,3,Desktop,Fashion,901,11,2571.41,100,0.0842,0.0739,0.3937,7,2,5,6,1,1,0,0.4306,0
CUST_07915,2023-02-16,25-34,Male,1,Mobile,Fashion,1160,6,4152.39,1,0.1064,0.3789,0.0898,5,1,1,4,0,0,0,0.3873,0
CUST_07916,2023-09-07,35-44,Female,1,Mobile,Grocery,957,10,1519.71,39,0.0432,0.3615,0.177,4,0,5,1,1,0,0,0.3719,0
CUST_07917,2022-10-08,25-34,Female,1,Mobile,Electronics,1291,6,3900.48,22,0.0267,0.3702,0.1917,1,0,4,2,0,1,0,0.2935,0
CUST_07918,2022-02-12,55+,Female,3,Mobile,Beauty,1529,8,1096.88,26,0.0832,0.3952,0.4707,3,2,4,3,0,1,0,0.3495,0
CUST_07919,2023-05-01,35-44,Female,2,Mobile,Fashion,1086,13,445.17,69,0.2597,0.3018,0.2473,5,0,3,2,0,0,0,0.2697,0
CUST_07920,2023-08-19,25-34,Female,2,Mobile,Grocery,976,23,1008.53,9,0.1417,0.5465,0.3161,4,0,4,1,1,1,1,0.2051,0
CUST_07921,2023-12-04,35-44,Female,1,Desktop,Sports,869,4,3649.07,1,0.0829,0.1892,0.3126,3,0,4,3,1,0,1,0.4154,1
CUST_07922,2022-02-20,45-54,Male,2,Mobile,Beauty,1521,5,2928.12,90,0.0553,0.6178,0.175,10,1,4,1,1,0,0,0.3498,0
CUST_07923,2022-07-29,35-44,Male,2,Desktop,Electronics,1362,2,1167.44,18,0.2644,0.3519,0.3825,6,1,4,2,1,0,0,0.4342,0
CUST_07924,2022-05-06,45-54,Male,2,Mobile,Beauty,1446,15,1760.54,63,0.2767,0.2996,0.3143,2,1,3,6,0,0,1,0.3346,0
CUST_07925,2023-05-07,25-34,Male,2,Mobile,Fashion,1080,13,2728.05,24,0.1496,0.0983,0.03,2,1,3,1,1,0,1,0.3531,0
CUST_07926,2023-05-24,45-54,Male,2,Mobile,Home,1063,11,4384.02,63,0.2901,0.5819,0.3264,7,0,4,2,0,0,0,0.1873,0
CUST_07927,2023-08-04,45-54,Female,1,Mobile,Fashion,991,10,1944.04,45,0.1739,0.075,0.4005,3,0,5,2,0,0,0,0.2745,0
CUST_07928,2022-09-15,35-44,Female,2,Mobile,Grocery,1314,2,15000.0,36,0.157,0.2648,0.0445,9,1,5,5,0,0,0,0.4342,0
CUST_07929,2022-07-07,25-34,Male,3,Mobile,Fashion,1384,7,2030.08,17,0.1343,0.2491,0.1844,3,0,3,1,1,0,1,0.4502,0
CUST_07930,2022-08-18,45-54,Male,2,Mobile,Grocery,1342,15,463.02,13,0.0855,0.1066,0.1297,0,0,4,4,0,0,0,0.2387,0
CUST_07931,2022-07-08,35-44,Male,1,Mobile,Fashion,1383,3,1377.88,3,0.2364,0.4224,0.1475,5,0,5,1,1,0,0,0.4206,1
CUST_07932,2023-02-19,45-54,Male,1,Desktop,Home,1157,9,2080.29,41,0.2598,0.2798,0.1122,3,1,3,5,0,0,0,0.3992,0
CUST_07933,2022-01-10,25-34,Male,3,Desktop,Grocery,1562,7,2369.83,63,0.2872,0.0925,0.0529,2,0,3,5,0,1,1,0.5407,1
CUST_07934,2022-04-24,18-24,Female,2,Mobile,Home,1458,10,740.69,22,0.0534,0.1518,0.0376,3,0,4,1,0,0,0,0.4165,0
